,NLTK,SpaCy
0,"['shlykov', 'hardwork', 'taxi', 'driver', 'lyosha', 'saxophonist', 'develop', 'bizarr', 'loveh', 'relationship', 'despit', 'prejudic', 'realiz', 'arent', 'differ']",shlykov hardworke taxi driver Lyosha saxophonist develop bizarre lovehate relationship despite prejudice realize not different 
1,"['nation', 'panem', 'consist', 'wealthi', 'capitol', 'twelv', 'poorer', 'district', 'punish', 'past', 'rebellion', 'district', 'must', 'provid', 'boy', 'girl', 'age', '12', '18', 'select', 'lotteri', 'annual', 'hunger', 'game', 'tribut', 'must', 'fight', 'death', 'arena', 'sole', 'survivor', 'reward', 'fame', 'wealth', 'first', 'reap', '12yearold', 'primros', 'everdeen', 'chosen', 'district', '12', 'older', 'sister', 'katniss', 'volunt', 'take', 'place', 'peeta', 'mellark', 'baker', 'son', 'gave', 'katniss', 'bread', 'starv', 'district', '12', 'tribut', 'katniss', 'peeta', 'taken', 'capitol', 'accompani', 'frequent', 'drunk', 'mentor', 'past', 'victor', 'haymitch', 'abernathi', 'warn', 'career', 'tribut', 'train', 'intens', 'special', 'academi', 'almost', 'alway', 'win', 'tv', 'interview', 'caesar', 'flickerman', 'peeta', 'unexpectedli', 'reveal', 'love', 'katniss', 'outrag', 'believ', 'ploy', 'gain', 'audienc', 'support', 'sponsor', 'may', 'provid', 'ingam', 'gift', 'food', 'medicin', 'tool', 'howev', 'discov', 'peeta', 'meant', 'said', 'televis', 'game', 'begin', 'half', 'tribut', 'kill', 'first', 'minut', 'katniss', 'bare', 'surviv', 'ignor', 'haymitch', 'advic', 'run', 'away', 'mele', 'tempt', 'suppli', 'weapon', 'strewn', 'front', 'structur', 'call', 'cornucopia', 'peeta', 'form', 'uneasi', 'allianc', 'four', 'career', 'later', 'find', 'katniss', 'corner', 'tree', 'rue', 'hide', 'nearbi', 'tree', 'draw', 'attent', 'poison', 'tracker', 'jacker', 'nest', 'hang', 'branch', 'katniss', 'drop', 'sleep', 'besieg', 'scatter', 'except', 'glimmer', 'kill', 'insect', 'hallucin', 'due', 'tracker', 'jacker', 'venom', 'katniss', 'warn', 'run', 'away', 'peeta', 'rue', 'care', 'katniss', 'coupl', 'day', 'recov', 'meanwhil', 'allianc', 'gather', 'suppli', 'pile', 'katniss', 'rue', 'draw', 'destroy', 'stockpil', 'set', 'mine', 'plant', 'around', 'furiou', 'cato', 'kill', 'boy', 'assign', 'guard', 'katniss', 'run', 'scene', 'hear', 'rue', 'call', 'name', 'find', 'rue', 'trap', 'releas', 'marvel', 'tribut', 'district', '1', 'throw', 'spear', 'katniss', 'dodg', 'spear', 'caus', 'stab', 'rue', 'stomach', 'instead', 'katniss', 'shoot', 'dead', 'arrow', 'comfort', 'die', 'rue', 'song', 'afterward', 'gather', 'arrang', 'flower', 'around', 'rue', 'bodi', 'televis', 'spark', 'riot', 'rue', 'district', '11', 'presid', 'snow', 'summon', 'seneca', 'crane', 'gamemak', 'express', 'displeasur', 'way', 'game', 'turn', 'sinc', 'katniss', 'peeta', 'present', 'public', 'starcross', 'lover', 'haymitch', 'abl', 'convinc', 'crane', 'make', 'rule', 'chang', 'avoid', 'incit', 'riot', 'announc', 'tribut', 'district', 'win', 'pair', 'upon', 'hear', 'katniss', 'search', 'peeta', 'find', 'infect', 'sword', 'wound', 'leg', 'portray', 'deepli', 'love', 'gain', 'sponsor', 'gift', 'soup', 'announc', 'proclaim', 'feast', 'thing', 'survivor', 'need', 'provid', 'peeta', 'beg', 'risk', 'get', 'medicin', 'katniss', 'promis', 'go', 'fall', 'asleep', 'head', 'feast', 'clove', 'ambush', 'pin', 'clove', 'gloat', 'thresh', 'district', '11', 'tribut', 'kill', 'clove', 'overhear', 'torment', 'katniss', 'kill', 'rue', 'spare', 'katniss', 'timefor', 'rue', 'medicin', 'work', 'keep', 'peeta', 'mobil', 'foxfac', 'girl', 'district', '5', 'die', 'eat', 'nightlock', 'berri', 'stole', 'peeta', 'neither', 'knew', 'highli', 'poison', 'crane', 'chang', 'time', 'day', 'arena', 'late', 'night', 'unleash', 'pack', 'houndlik', 'creatur', 'speed', 'thing', 'kill', 'thresh', 'forc', 'katniss', 'peeta', 'flee', 'roof', 'cornucopia', 'encount', 'cato', 'battl', 'katniss', 'wound', 'cato', 'arrow', 'peeta', 'hurl', 'creatur', 'katniss', 'shoot', 'cato', 'spare', 'prolong', 'death', 'peeta', 'katniss', 'appar', 'victori', 'rule', 'chang', 'allow', 'two', 'winner', 'suddenli', 'revok', 'peeta', 'tell', 'katniss', 'shoot', 'instead', 'give', 'half', 'nightlock', 'howev', 'commit', 'suicid', 'hastili', 'proclaim', 'victor', '74th', 'hunger', 'game', 'haymitch', 'warn', 'katniss', 'made', 'power', 'enemi', 'display', 'defianc', 'peeta', 'return', 'district', '12', 'crane', 'lock', 'room', 'bowl', 'nightlock', 'berri', 'presid', 'snow', 'consid', 'situat']",nation Panem consist wealthy Capitol poor district punishment past rebellion district provide boy girl   age 12 18 select lottery   annual Hunger Games tribute fight death arena sole survivor reward fame wealth reap 12yearold Primrose Everdeen choose District 12 old sister Katniss volunteer place Peeta Mellark baker son give Katniss bread starve District 12 tribute Katniss Peeta take Capitol accompany frequently drunk mentor past victor Haymitch Abernathy warn career tribute train intensively special academy win tv interview Caesar Flickerman Peeta unexpectedly reveal love Katniss outraged believe ploy gain audience support sponsor provide inGames gift food medicine tool discover Peeta mean say televise Games begin half tribute kill minute Katniss barely survive ignore Haymitchs advice run away melee tempting supply weapon strew structure call Cornucopia Peeta form uneasy alliance career later find Katniss corner tree rue hiding nearby tree draw attention poisonous tracker jacker nest hang branch Katniss drop sleep besieger scatter Glimmer kill insect hallucinate tracker jacker venom Katniss warn run away Peeta Rue care Katniss couple day recover alliance gather supply pile Katniss rue draw destroy stockpile set mine plant Furious Cato kill boy assign guard Katniss run scene hear rue call find Rue trap release Marvel tribute District 1 throw spear Katniss dodge spear cause stab Rue stomach instead Katniss shoot dead arrow comfort die rue song afterward gather arrange flower Rues body televise spark riot Rues District 11 President Snow summon seneca Crane Gamemaker express displeasure way Games turn Katniss Peeta present public starcrosse lover Haymitch able convince Crane rule change avoid incite riot announce tribute district win pair hear Katniss search Peeta find infect sword wound leg portray deeply love gain sponsor gift soup announcer proclaim feast thing survivor need provide Peeta beg risk get medicine Katniss promise fall asleep head feast Clove ambush pin Clove gloat Thresh District 11 tribute kill Clove overhear torment Katniss kill Rue spare Katniss timefor rue medicine work keep Peeta mobile Foxface girl District 5 die eat nightlock berry steal Peeta know highly poisonous Crane change time day arena late night unleash pack houndlike creature speed thing kill Thresh force Katniss Peeta flee roof Cornucopia encounter Cato battle Katniss wound Cato arrow Peeta hurl creature Katniss shoot Cato spare prolonged death Peeta Katniss apparently victorious rule change allow winner suddenly revoke Peeta tell Katniss shoot instead give half nightlock commit suicide hastily proclaim victor 74th Hunger Games Haymitch warn Katniss powerful enemy display defiance Peeta return District 12 Crane lock room bowl nightlock berry President Snow consider situation 
2,"['pooval', 'induchoodan', 'sentenc', 'six', 'year', 'prison', 'life', 'murder', 'classmat', 'induchoodan', 'son', 'justic', 'marancheri', 'karunakara', 'menon', 'frame', 'case', 'manap', 'madhavan', 'nambiar', 'croni', 'dysp', 'sankaranarayanan', 'take', 'reveng', 'idealist', 'judg', 'menon', 'earlier', 'given', 'jail', 'sentenc', 'manap', 'corrupt', 'case', 'induchoodan', 'achiev', 'top', 'rank', 'indian', 'civil', 'servic', 'lose', 'post', 'manap', 'sudheeran', 'saikumar', 'enter', 'list', 'civil', 'servic', 'traine', 'learn', 'flashback', 'ramakrishnan', 'son', 'moopil', 'nair', 'actual', 'kill', 'classmat', 'six', 'year', 'pas', 'manap', 'madhavan', 'nambiar', 'former', 'state', 'minist', 'dead', 'induchoodan', 'rage', 'gross', 'injustic', 'mete', 'thu', 'destroy', 'promis', 'life', 'releas', 'prison', 'induchoodan', 'thwart', 'manap', 'pavithran', 'perform', 'funer', 'ritual', 'nambiar', 'bharathapuzha', 'mani', 'confront', 'induchoodan', 'manap', 'henchman', 'follow', 'induchoodan', 'also', 'fall', 'love', 'anuradha', 'aishwarya', 'strongwil', 'independentmind', 'daughter', 'mooppil', 'nair', 'justic', 'menon', 'wife', 'return', 'back', 'kerala', 'stay', 'induchoodan', 'appear', 'girl', 'name', 'indulekha', 'kanaka', 'claim', 'daughter', 'justic', 'menon', 'menon', 'flatli', 'refus', 'claim', 'banish', 'forc', 'circumst', 'instig', 'help', 'manap', 'pavithran', 'reluctantli', 'come', 'open', 'claim', 'induchoodan', 'first', 'thrash', 'protest', 'upon', 'know', 'truth', 'chandrabhanu', 'uncl', 'accept', 'task', 'protect', 'capac', 'elder', 'brother', 'induchoodan', 'decid', 'marri', 'indulekha', 'good', 'friend', 'jayakrishnan', 'induchoodan', 'confront', 'father', 'prod', 'accept', 'mistak', 'acknowledg', 'parentag', 'indulekha', 'menon', 'ultim', 'regret', 'goe', 'confess', 'daughter', 'next', 'day', 'induchoodan', 'return', 'pooval', 'indulekha', 'found', 'dead', 'menon', 'accus', 'murder', 'whole', 'act', 'plan', 'pavithran', 'kill', 'indulekha', 'forc', 'raman', 'nair', 'testifi', 'menon', 'court', 'court', 'nandagop', 'maarar', 'close', 'friend', 'induchoodan', 'famou', 'suprem', 'court', 'lawyer', 'appear', 'menon', 'manag', 'lay', 'bare', 'murder', 'plot', 'hidden', 'intent', 'parti', 'menon', 'judg', 'innoc', 'crime', 'court', 'confront', 'pavithran', 'promis', 'retribut', 'crime', 'kill', 'indulekha', 'induchoodan', 'return', 'father', 'show', 'remors', 'action', 'includ', 'believ', 'innoc', 'son', 'speak', 'induchoodan', 'menon', 'suffer', 'heart', 'stroke', 'pas', 'away', 'menon', 'funer', 'manap', 'pavithran', 'arriv', 'poke', 'fun', 'induchoodan', 'also', 'tri', 'carri', 'postpon', 'last', 'ritual', 'father', 'induchoodan', 'interrupt', 'ritual', 'aveng', 'death', 'sister', 'father', 'sever', 'injur', 'pavithran', 'way', 'back', 'peac', 'life', 'induchoodan', 'accept', 'anuradha', 'life', 'partner']",Poovalli Induchoodan   sentence year prison life murder classmate Induchoodan son Justice Maranchery Karunakara Menon   frame case Manapally Madhavan Nambiar   crony DYSP Sankaranarayanan   revenge idealist judge Menon early give jail sentence manapally corruption case Induchoodan achieve rank Indian Civil Service lose post Manapally Sudheeran Saikumar   enter list civil service trainee learn flashback Ramakrishnan   son Moopil Nair   actually kill classmate year pass manapally Madhavan Nambiar state minister dead Induchoodan rage gross injustice mete   destroy promising life release prison Induchoodan thwart Manapally Pavithran   perform funeral ritual Nambiar bharathapuzha confrontation Induchoodan Manapallys henchman follow Induchoodan fall love Anuradha Aishwarya   strongwilled independentminde daughter Mooppil Nair Justice Menon wife return Kerala stay Induchoodan appearance girl name Indulekha Kanaka   claim daughter Justice Menon Menon flatly refuse claim banish force circumstance instigation help Manapally Pavithran reluctantly come open claim Induchoodan thrash protester know truth Chandrabhanu uncle accept task protection capacity eld brother Induchoodan decide marry Indulekha good friend Jayakrishnan   Induchoodan confrontation father prod accept mistake acknowledge parentage Indulekha Menon ultimately regret go confess daughter day Induchoodan return Poovally Indulekha find dead Menon accuse murder act plan Pavithran kill Indulekha force Raman Nair   testify Menon court court Nandagopal Maarar   close friend Induchoodan famous supreme court lawyer appear Menon manage lay bare murder plot hide intention party   Menon judge innocent crime court confront pavithran promise retribution crime kill Indulekha Induchoodan return father show remorse action include believe innocence son speak Induchoodan Menon suffer heart stroke pass away Menons funeral Manapally Pavithran arrive poke fun Induchoodan try carry postpone ritual father Induchoodan interrupt ritual avenge death sister father severely injure Pavithran way peaceful life Induchoodan accept Anuradha life partner 
3,"['lemon', 'drop', 'kid', 'new', 'york', 'citi', 'swindler', 'illeg', 'tout', 'hors', 'florida', 'racetrack', 'sever', 'success', 'hustl', 'kid', 'come', 'across', 'beauti', 'gullibl', 'woman', 'intend', 'bet', 'lot', 'money', 'kid', 'convinc', 'switch', 'bet', 'employ', 'prefabr', 'con', 'unfortun', 'kid', 'woman', 'belong', 'notori', 'gangster', 'moo', 'moran', 'money', 'kid', 'choic', 'finish', 'dead', 'last', 'furiou', 'moran', 'demand', 'kid', 'provid', '10000', 'christma', 'eve', 'kid', 'wont', 'make', 'new', 'year', 'kid', 'decid', 'return', 'new', 'york', 'tri', 'come', 'money', 'first', 'tri', 'onagain', 'offagain', 'girlfriend', 'braini', 'baxter', 'howev', 'talk', 'longterm', 'commit', 'aris', 'kid', 'quickli', 'make', 'escap', 'next', 'visit', 'local', 'crime', 'bos', 'oxford', 'charley', 'past', 'deal', 'fall', 'charley', 'seriou', 'tax', 'troubl', 'particularli', 'care', 'kid', 'anyway', 'leav', 'charley', 'establish', 'give', 'hope', 'kid', 'notic', 'cornersid', 'santa', 'clau', 'kettl', 'think', 'quickli', 'kid', 'fashion', 'santa', 'suit', 'begin', 'collect', 'donat', 'fail', 'recogn', 'pas', 'policeman', 'rememb', 'previou', 'underhand', 'activ', 'well', 'kid', 'land', 'court', 'convict', 'collect', 'chariti', 'without', 'licens', 'sentenc', 'ten', 'day', 'jail', 'howev', 'court', 'kid', 'learn', 'scheme', 'went', 'wrong', 'short', 'stay', 'braini', 'arriv', 'bail', 'set', 'restart', 'santa', 'oper', 'time', 'legitim', 'back', 'end', 'need', 'chariti', 'repres', 'citi', 'licens', 'kid', 'receiv', 'key', 'inspir', 'rememb', 'nelli', 'thursday', 'kindli', 'neighborhood', 'resid', 'deni', 'entri', 'retir', 'home', 'jail', 'husband', 'crimin', 'past', 'safecrack', 'organ', 'smalltim', 'new', 'york', 'swindler', 'braini', 'surpris', 'charm', 'kid', 'appar', 'goodwil', 'kid', 'convert', 'abandon', 'casino', 'nelli', 'thursday', 'home', 'old', 'doll', 'small', 'group', 'elderli', 'woman', 'makeshift', 'amen', 'complet', 'project', 'kid', 'abl', 'receiv', 'allimport', 'citi', 'licens', 'free', 'collect', 'kid', 'compatriot', 'dress', 'santa', 'clau', 'posit', 'throughout', 'manhattan', 'other', 'unawar', 'kid', 'plan', 'keep', 'money', 'pay', 'moran', 'scheme', 'huge', 'success', 'net', '2000', 'day', 'overjoy', 'braini', 'decid', 'leav', 'job', 'dancer', 'look', 'home', 'fulltim', 'christma', 'coincident', 'employ', 'none', 'oxford', 'charley', 'braini', 'cheer', 'inform', 'effort', 'see', 'potenti', 'gold', 'mine', 'charley', 'decid', 'muscl', 'oper', 'reason', 'nelli', 'thursday', 'home', 'wherev', 'nelli', 'thursday', 'charley', 'crew', 'kidnap', 'home', 'inhabit', 'move', 'charley', 'mansion', 'nyack', 'kid', 'learn', 'return', 'home', 'late', 'night', 'find', 'home', 'desert', 'money', 'gone', 'clu', 'over', 'oxford', 'footprint', 'snow', 'kid', 'friend', 'pay', 'charley', 'visit', 'charley', 'reveal', 'true', 'natur', 'kid', 'scheme', 'phone', 'convers', 'moo', 'moran', 'kid', 'accomplic', 'angri', 'move', 'confront', 'kid', 'manag', 'slip', 'away', 'howev', 'braini', 'track', 'outsid', 'voic', 'disgust', 'action', 'day', 'stew', 'selfpiti', 'kid', 'surpris', 'meet', 'nelli', 'escap', 'charley', 'compound', 'decid', 'recov', 'money', 'sneak', 'charley', 'home', 'gui', 'elderli', 'woman', 'find', 'charley', 'crew', 'move', 'woman', 'time', 'secur', 'locat', 'use', 'heighten', 'activ', 'advantag', 'kid', 'enter', 'charley', 'offic', 'confront', 'brief', 'struggl', 'kid', 'overpow', 'charley', 'make', 'money', 'narrowli', 'avoid', 'thug', 'charley', 'sent', 'ensu', 'chao', 'allow', 'braini', 'other', 'escap', 'later', 'night', 'kid', 'return', 'origin', 'nelli', 'thursday', 'home', 'meet', 'moo', 'moran', 'deal', 'appear', 'jeopardi', 'moran', 'arriv', 'charley', 'charley', 'demand', 'kid', 'reimburs', 'would', 'leav', 'littl', 'moran', 'howev', 'kid', 'turn', 'tabl', 'hit', 'switch', 'reveal', 'hidden', 'casino', 'tabl', 'occupi', 'mainli', 'escap', 'old', 'doll', 'kid', 'stillloy', 'friend', 'hold', 'gangster', 'polic', 'initi', 'raid', 'moran', 'charley', 'arrest', 'judg', 'sentenc', 'kid', 'earlier', 'warn', 'keep', 'eye', 'kid', 'assur', 'necessari', 'attent', 'lie', 'home', 'go', 'becom', 'realiti', 'night', 'main', 'event', 'begin', 'nelli', 'husband', 'henri', 'free', 'parol', 'joyous', 'reunit', 'wife']",Lemon Drop Kid   New York City swindler illegally tout horse Florida racetrack successful hustle Kid come beautiful gullible woman intend bet lot money Kid convince switch bet employ prefabricate con unfortunately Kid woman belong notorious gangster Moose Moran   money Kids choice finish dead furious Moran demand Kid provide 10000   Christmas Eve Kid will not New Years Kid decide return New York try come money try onagain offagain girlfriend Brainy Baxter   talk longterm commitment arise Kid quickly make escape visit local crime boss Oxford Charley   past dealing fall Charley tax trouble particularly care Kid leave Charleys establishment hope Kid notice cornerside Santa Claus kettle think quickly Kid fashion Santa suit begin collect donation fail recognize pass policeman remember previous underhanded activity Kid land court convict collect charity license sentence day jail   court Kid learn scheme go wrong short stay Brainy arrive bail set restart Santa operation time legitimate backing end need charity represent city license kid receive key inspiration remember Nellie Thursday   kindly neighborhood resident deny entry retirement home jail husband criminal past safecracker organize smalltime New York swindler Brainy surprised charm Kids apparent goodwill Kid convert abandon casino   Nellie Thursday Home Old Dolls small group elderly woman makeshift amenity complete project Kid able receive allimportant city license free collect Kid compatriot dress Santa Claus position Manhattan unaware Kid plan money pay Moran scheme huge success net 2000 day overjoyed Brainy decide leave job dancer look home fulltime Christmas Coincidentally employer Oxford Charley Brainy cheerfully inform effort see potential gold Charley decide muscle operation reasoning Nellie Thursday home Nellie Thursday Charley crew kidnap home inhabitant   charley mansion Nyack Kid learn return home late night find home desert money   go clue oversized Oxford footprint snow Kid friend pay Charley visit Charley reveal true nature Kids scheme phone conversation Moose Moran Kids accomplice angry confront Kid manage slip away Brainy track outside voice disgust action day stew selfpity   Kid surprised meet Nellie escape charley compound decide recover money sneak Charleys home guise elderly woman find Charley crew move woman time secure location heighten activity advantage Kid enter Charleys office confront brief struggle Kid overpower Charley make money narrowly avoid thug Charley send ensue chaos allow Brainy escape later night Kid return original Nellie Thursday home meet Moose Moran   deal appear jeopardy Moran arrive Charley Charley demand Kid reimburse leave little Moran Kid turn table hit switch reveal hide casino table occupy mainly escaped old doll Kid stillloyal friend hold gangster police initiate raid Moran Charley arrest judge sentence Kid early warn keep eye Kid assure necessary attention lie home go reality night main event begin Nellies husband Henry free parole joyously reunite wife 
4,"['seventhday', 'adventist', 'church', 'pastor', 'michael', 'chamberlain', 'wife', 'lindi', 'two', 'son', 'nineweekold', 'daughter', 'azaria', 'camp', 'holiday', 'outback', 'babi', 'sleep', 'tent', 'famili', 'enjoy', 'barbecu', 'fellow', 'camper', 'cri', 'heard', 'lindi', 'return', 'tent', 'check', 'azaria', 'certain', 'see', 'dingo', 'someth', 'mouth', 'run', 'approach', 'discov', 'infant', 'miss', 'everyon', 'join', 'forc', 'search', 'without', 'success', 'assum', 'lindi', 'saw', 'anim', 'carri', 'child', 'subsequ', 'inquest', 'rule', 'account', 'event', 'true', 'tide', 'public', 'opinion', 'soon', 'turn', 'chamberlain', 'mani', 'lindi', 'seem', 'stoic', 'coldheart', 'accept', 'disast', 'befallen', 'gossip', 'begin', 'swell', 'soon', 'accept', 'statement', 'fact', 'coupl', 'belief', 'wide', 'practis', 'countri', 'medium', 'report', 'rumour', 'name', 'azaria', 'mean', 'sacrific', 'wilder', 'public', 'quick', 'believ', 'decapit', 'babi', 'pair', 'scissor', 'part', 'bizarr', 'religi', 'rite', 'lawenforc', 'offici', 'find', 'new', 'wit', 'forens', 'expert', 'lot', 'circumstanti', 'evidenceinclud', 'small', 'wooden', 'coffin', 'michael', 'use', 'receptacl', 'parishion', 'pack', 'unsmok', 'cigarettesand', 'reopen', 'investig', 'eventu', 'lindi', 'charg', 'murder', 'seven', 'month', 'pregnant', 'ignor', 'attorney', 'advic', 'play', 'juri', 'sympathi', 'appear', 'emotionless', 'stand', 'convinc', 'onlook', 'guilti', 'crime', 'accus', 'trial', 'progress', 'michael', 'faith', 'religion', 'belief', 'wife', 'disintegr', 'stumbl', 'testimoni', 'suggest', 'conceal', 'truth', 'octob', '1982', 'lindi', 'found', 'guilti', 'sentenc', 'life', 'imprison', 'hard', 'labour', 'michael', 'found', 'guilti', 'accessori', 'given', '18month', 'suspend', 'sentenc', 'three', 'year', 'later', 'search', 'bodi', 'english', 'tourist', 'fell', 'uluru', 'polic', 'discov', 'small', 'item', 'cloth', 'identifi', 'jacket', 'lindi', 'insist', 'azaria', 'wear', 'jumpsuit', 'recov', 'earli', 'investig', 'immedi', 'releas', 'prison', 'case', 'reopen', 'convict', 'chamberlain', 'overturn']",Seventhday Adventist Church pastor Michael Chamberlain wife Lindy son nineweekold daughter Azaria camping holiday Outback baby sleep tent family enjoy barbecue fellow camper cry hear Lindy return tent check Azaria certain see dingo mouth run approach discover infant miss join force search success assume Lindy see animal carry child subsequent inquest rule account event true tide public opinion soon turn Chamberlains Lindy stoic coldhearted accept disaster befall Gossip begin swell soon accept statement fact couple belief widely practise country medium report rumour Azaria mean sacrifice wilderness   public quick believe decapitate baby pair scissor bizarre religious rite lawenforcement official find new witness forensic expert lot circumstantial evidenceinclude small wooden coffin Michael use receptacle parishioner pack unsmoked cigarettesand reopen investigation eventually Lindy charge murder seven month pregnant ignore attorney advice play jurys sympathy appear emotionless stand convince onlooker guilty crime accuse trial progress Michaels faith religion belief wife disintegrate stumble testimony suggest conceal truth October 1982 Lindy find guilty sentence life imprisonment hard labour Michael find guilty accessory give 18month suspend sentence year later search body english tourist fall Uluru police discover small item clothing identify jacket Lindy insist Azaria wear jumpsuit recover early investigation immediately release prison case reopen conviction Chamberlains overturn 
5,"['presid', 'way', 'give', 'speech', 'travel', 'man', 'show', 'camera', 'report', 'tri', 'ask', 'member', 'secret', 'servic', 'question', 'presid', 'enter', 'shot', 'man', 'camera', 'presid', 'main', 'bodyguard', 'alex', 'thoma', 'graze', 'bullet', 'hit', 'presid', 'shooter', 'gun', 'alex', 'secret', 'servic', 'agent', 'presid', 'die', 'hospit', 'kate', 'crawford', 'investig', 'journalist', 'start', 'ask', 'question', 'assassin', 'anyon', 'question', 'kill', 'goe', 'alex', 'thomas', 'hous', 'tell', 'happen', 'head', 'boat', 'thoma', 'see', 'men', 'hide', 'bush', 'throw', 'kate', 'water', 'dive', 'thoma', 'jump', 'water', 'kill', 'two', 'hitman', 'third', 'hitman', 'drive', 'inform', 'bos', 'happen', 'abl', 'link', 'hitman', 'man', 'call', 'jack', 'baldwin', 'agent', 'thoma', 'secret', 'servic', 'member', 'attack', 'locat', 'jack', 'baldwin', 'baldwin', 'escap', 'later', 'caught', 'thoma', 'thoma', 'crawford', 'suspici', 'vaughan', 'steven', 'agent', 'thomas', 'bos', 'previou', 'link', 'baldwin', 'review', 'film', 'assassin', 'hous', 'thoma', 'discov', 'steven', 'hand', 'assassin', 'gun', 'presid', 'entranc', 'thoma', 'leav', 'find', 'steven', 'kate', 'stay', 'hous', 'thoma', 'arriv', 'steven', 'home', 'find', 'dead', 'enter', 'thoma', 'see', 'car', 'leav', 'hous', 'receiv', 'call', 'baldwin', 'escap', 'kate', 'attack', 'baldwin', 'thoma', 'arriv', 'kill', 'baldwin', 'thoma', 'arriv', 'first', 'ladi', 'home', 'see', 'car', 'left', 'steven', 'hous', 'pull', 'away', 'thoma', 'discov', 'first', 'ladi', 'want', 'husband', 'kill', 'due', 'fact', 'presid', 'unfaith', 'week', 'later', 'kate', 'thoma', 'dinner', 'thoma', 'say', 'still', 'doesnt', 'know', 'want', 'presid', 'dead']",president way speech travel man show camera reporter try ask member secret service question president enter shoot man camera president main bodyguard Alex Thomas   graze bullet hit president shooter gun Alex secret service agent president die hospital Kate Crawford   investigative journalist start ask question assassination question kill go Alex Thomass house tell happen head boat Thomas see man hide bush throw Kate water dive Thomas jump water kill hitman hitman drive inform boss happen able link hitman man call Jack Baldwin   Agent Thomas Secret Service member attack location Jack Baldwin Baldwin escape later catch Thomas Thomas Crawford suspicious Vaughan Stevens   Agent Thomass boss previous link Baldwin review film assassination house Thomas discover Stevens hand assassin gun president entrance Thomas leave find Stevens Kate stay house Thomas arrive Stevens home find dead enter Thomas see car leave house receive Baldwin escape Kate attack Baldwin Thomas arrive kill Baldwin Thomas arrive ladys   home car leave Stevens house pull away Thomas discover lady want husband kill   fact President unfaithful week later Kate Thomas dinner Thomas say not know want President dead 
